) O
, O
расположить O
в O
трубопровод B-COMPONENT
( O
56 O
, O
268 O
, O
368 O
) O
и O
обеспечивать O
поток O
смазочный O
масло O
в O
зависимость O
от O
давление O
смазочный O
масло O
в O
масловпускной B-COMPONENT
отверстие I-COMPONENT
( O
51 O
, O
265 O
, O
365 O
) O
. O
изобретение O
обеспечивать O
устранение O
забивание O
фильтровать O
элемент O
. O
2 O
н O
. O
и O
11 O
з O
. O
п O
. O
ф O
- O
лы O
, O
9 O
ил O
. O

1 O
. O
приводной B-SYSTEM
ремень I-SYSTEM
, O
содержать O
работать O
на O
растяжение O
корд B-COMPONENT
, O
содержать O
полиэфир B-COMPONENT
; O
при O
это O
корд B-COMPONENT
характеризоваться O
, O
по O
малый O
мера O
, O
один O
из O
показатель O
: O
термоусадка B-ATTRIBUTE
при I-ATTRIBUTE
100 I-ATTRIBUTE
° I-ATTRIBUTE
с I-ATTRIBUTE
не I-ATTRIBUTE
превышать I-ATTRIBUTE
1 I-ATTRIBUTE
% I-ATTRIBUTE
, O
термоусадка B-ATTRIBUTE
при I-ATTRIBUTE
150 I-ATTRIBUTE
° I-ATTRIBUTE
с I-ATTRIBUTE
не I-ATTRIBUTE
превышать I-ATTRIBUTE
около I-ATTRIBUTE
1,5 I-ATTRIBUTE
% I-ATTRIBUTE
, O
причем B-ATTRIBUTE
показатель I-ATTRIBUTE
стабильность I-ATTRIBUTE
размер I-ATTRIBUTE
не I-ATTRIBUTE
превышать I-ATTRIBUTE
около I-ATTRIBUTE
6 I-ATTRIBUTE
% I-ATTRIBUTE
; O
причем O
ремень B-SYSTEM
характеризоваться O
термоусадка B-ATTRIBUTE
после I-ATTRIBUTE
24 I-ATTRIBUTE
ч I-ATTRIBUTE
при I-ATTRIBUTE
100 I-ATTRIBUTE
° I-ATTRIBUTE
с I-ATTRIBUTE
, I-ATTRIBUTE
не I-ATTRIBUTE
превышать I-ATTRIBUTE
1 I-ATTRIBUTE
% I-ATTRIBUTE
; O
при O
это O
указать O
показатель O
вычисляться O
как O
сумма O
относительный O
удлинение O
при O
растягивать O
нагрузка O
в O
4,5 O
г O
/ O
д O
и O
относительный O
термоусадка O
на O
воздух O
при O
177 O
° O
с O
. O

изобретение O
относиться O
к O
система O
охлаждение O
двигатель O
внутренний O
сгорание O
. O
двигатель B-SYSTEM
внутренний I-SYSTEM
сгорание I-SYSTEM
иметь O
картер B-COMPONENT
, O
коленчатый B-COMPONENT
вал I-COMPONENT
, O
блок B-COMPONENT
цилиндр I-COMPONENT
, O
по O
малый O
мера O
, O
один O
поршень B-COMPONENT
, O
узел B-COMPONENT
головка I-COMPONENT
цилиндр I-COMPONENT
и O
система B-SYSTEM
охлаждение I-SYSTEM
для O
охлаждение O
, O
по O
малый O
мера O
, O
часть O
двигатель O
. O
система B-SYSTEM
охлаждение I-SYSTEM
иметь O
первый B-ATTRIBUTE
охлаждать B-COMPONENT
рубашка I-COMPONENT
для O
охлаждение O
первый B-ATTRIBUTE
сторона B-COMPONENT
блок B-COMPONENT
цилиндр I-COMPONENT
, O
второй B-ATTRIBUTE
охлаждать B-COMPONENT
рубашка I-COMPONENT
для O
охлаждение O
второй B-ATTRIBUTE
сторона B-COMPONENT
блок B-COMPONENT
цилиндр I-COMPONENT
и O
охлаждать B-COMPONENT
рубашка I-COMPONENT
головка B-COMPONENT
цилиндр I-COMPONENT
для O
охлаждение O
узел B-COMPONENT
головка I-COMPONENT
цилиндр I-COMPONENT
. O
вход B-COMPONENT
для I-COMPONENT
охлаждать I-COMPONENT
средство I-COMPONENT
и O
выход B-COMPONENT
для I-COMPONENT
охлаждать I-COMPONENT
средство I-COMPONENT
сообщаться O
по O
текучий O
среда O
с O
первый B-ATTRIBUTE
и O
второй B-ATTRIBUTE
охлаждать B-COMPONENT
рубашка I-COMPONENT
, O
соответственно O
. O
охлаждать B-COMPONENT
средство I-COMPONENT
, O
проходить O
в O
система B-SYSTEM
охлаждение I-SYSTEM
, O
проходить O
из O
вход B-COMPONENT
для I-COMPONENT
охлаждать I-COMPONENT
средство I-COMPONENT
к O
первый B-ATTRIBUTE
охлаждать B-COMPONENT
рубашка I-COMPONENT
, O
затем O
к O
охлаждать B-COMPONENT
рубашка I-COMPONENT
головка B-COMPONENT
цилиндр I-COMPONENT
, O
затем O
к O
второй B-ATTRIBUTE
охлаждать B-COMPONENT
рубашка I-COMPONENT
и O
, O
наконец O
, O
к O
выход B-COMPONENT
для I-COMPONENT
охлаждать I-COMPONENT
средство I-COMPONENT
. O
также O
описать O
блок O
цилиндр O
, O
система O
охлаждение O
двигатель O
и O
способ O
охлаждение O
двигатель O
. O
изобретение O
обеспечивать O
повышение O
эффективность O
охлаждение O
двигатель O
. O
3 O
н O
. O
и O
13 O
з O
. O
п O
. O
ф O
- O
лы O
, O
44 O
ил O
. O

полезный O
модель O
относиться O
к O
стационарный O
турбинный O
установка O
, O
предназначить O
для O
выработка O
электроэнергия O
. O
гидропаровой B-SYSTEM
турбинный I-SYSTEM
установка I-SYSTEM
содержать O
линия B-COMPONENT
подвод I-COMPONENT
вода I-COMPONENT
, O
корпус B-COMPONENT
с O
закрепить B-ATTRIBUTE
в I-ATTRIBUTE
он I-ATTRIBUTE
ротор I-ATTRIBUTE
, O
нагрузочный B-COMPONENT
устройство I-COMPONENT
в O
вид O
генератор B-COMPONENT
, O
конденсатор B-COMPONENT
пара I-COMPONENT
и O
линия B-COMPONENT
рециркуляция I-COMPONENT
. O
в O
отличие O
от O
близкий O
аналог O
, O
дополнительно O
содержать O
по O
малый O
мера O
один B-ATTRIBUTE
ротор B-COMPONENT
; O
ротор B-COMPONENT
расположить O
вертикально B-ATTRIBUTE
и O
выполнить O
в O
вид O
сегнеров B-COMPONENT
колесо I-COMPONENT
, O
в O
который O
радиальный B-COMPONENT
трубопровод I-COMPONENT
являться O
тангенциальный B-COMPONENT
ввод I-COMPONENT
в O
разгонный B-COMPONENT
блок I-COMPONENT
, O
который O
расположить O
перпендикулярно B-ATTRIBUTE
радиальный B-COMPONENT
трубопровод I-COMPONENT
в O
плоскость O
вращение O
ротор B-COMPONENT
; O
радиальный B-COMPONENT
трубопровод I-COMPONENT
один B-ATTRIBUTE
ротор B-COMPONENT
иметь O
горизонтальный B-ATTRIBUTE
угловой I-ATTRIBUTE
сдвиг I-ATTRIBUTE
относительно O
радиальный B-COMPONENT
трубопровод I-COMPONENT
другой O
ротор B-COMPONENT
; O
один B-ATTRIBUTE
торец B-COMPONENT
каждый O
разгонный B-COMPONENT
блок I-COMPONENT
выполнить O
заглушить B-ATTRIBUTE
, O
а O
второй B-ATTRIBUTE
выполнить O
в O
вид O
сопло B-COMPONENT
лаваль I-COMPONENT
; O
радиальный B-COMPONENT
трубопровод I-COMPONENT
выполнить O
с O
два B-ATTRIBUTE
торец B-COMPONENT
, O
один B-ATTRIBUTE
выполнить O
заглушить B-ATTRIBUTE
, O
второй B-ATTRIBUTE
выполнить O
открытый B-ATTRIBUTE
; O
на O
заглушить B-ATTRIBUTE
торец B-COMPONENT
радиальный B-COMPONENT
трубопровод I-COMPONENT
и O
разгонный B-COMPONENT
блок I-COMPONENT
расположить O
электрогидроразрядный B-COMPONENT
камера I-COMPONENT
, O
напорный B-ATTRIBUTE
и O
разгонный B-ATTRIBUTE
; O
к O
каждый O
электрогидроразрядный B-COMPONENT
камера I-COMPONENT
подвести O
топливный B-COMPONENT
система I-COMPONENT
, O
состоять O
из O
мембранный B-COMPONENT
воздушный I-COMPONENT
компрессор I-COMPONENT
, O
эжекторный B-COMPONENT
нагнетатель I-COMPONENT
топливо I-COMPONENT
в I-COMPONENT
струя I-COMPONENT
воздух I-COMPONENT
, O
трубка B-COMPONENT
подвод I-COMPONENT
топливный B-ATTRIBUTE
- I-ATTRIBUTE
воздушный I-ATTRIBUTE
смесь I-ATTRIBUTE
и O
обратный B-COMPONENT
клапан I-COMPONENT
, O
разместить O
на O
ее O
вход O
в O
электрогидроразрядный B-COMPONENT
камера I-COMPONENT
; O
для O
согласование O
последовательность O
срабатывание O
электрогидроразрядный B-COMPONENT
камера I-COMPONENT
два B-ATTRIBUTE
ротор B-COMPONENT
неподвижно O
с O
равный O
шаг O
установить O
датчик B-COMPONENT
холл I-COMPONENT
, O
для O
обработка O
сигнал O
, O
поступать O
от O
датчик B-COMPONENT
холл I-COMPONENT
на O
электрогидроразрядный B-COMPONENT
камера I-COMPONENT
, O
предусмотреть O
блок B-COMPONENT
управление I-COMPONENT
прерывание I-COMPONENT
; O
камера B-COMPONENT
ротор B-COMPONENT
снабдить O
электрический B-ATTRIBUTE
свеча B-COMPONENT
зажигание I-COMPONENT
, O
который O
электрически B-ATTRIBUTE
соединить O
с O
генератор B-COMPONENT
через O
блок B-COMPONENT
управление I-COMPONENT
прерывание I-COMPONENT
; O
генератор B-COMPONENT
расположить O
на O
вал B-COMPONENT
ротор B-COMPONENT
и O
электрически O
соединить O
с O
аккумулятор B-COMPONENT
; O
в O
схема O
линия B-COMPONENT
рециркуляция I-COMPONENT
вода I-COMPONENT
ввести O
накопительный B-COMPONENT
бассейн I-COMPONENT
. O

link O
: O
https O
: O
/ O
/ O
patents O
. O
google O
. O
com O
/ O
patent O
/ O
ru O
2729343 O
c O
2 O
/ O
ru O

link O
: O
https O
: O
/ O
/ O
patents O
. O
google O
. O
com O
/ O
patent O
/ O
ru O
2674861 O
c O
2 O
/ O
ru O

центробежный B-SYSTEM
турбина I-SYSTEM
содержать O
корпус B-COMPONENT
, O
диск B-COMPONENT
рабочий I-COMPONENT
колесо I-COMPONENT
центробежный I-COMPONENT
турбина I-COMPONENT
с I-COMPONENT
лопаточный I-COMPONENT
венец I-COMPONENT
и I-COMPONENT
бандаж I-COMPONENT
, O
сопловой B-COMPONENT
аппарат I-COMPONENT
, O
согласно O
изобретение O
на O
диск B-COMPONENT
рабочий I-COMPONENT
колесо I-COMPONENT
центробежный I-COMPONENT
турбина I-COMPONENT
с O
противоположный O
сторона O
от O
лопаточный B-COMPONENT
венец I-COMPONENT
с O
бандаж B-COMPONENT
выполнить O
выступ O
- O
противовес B-COMPONENT
, O
образовать B-ATTRIBUTE
лабиринтный I-ATTRIBUTE
уплотнение I-ATTRIBUTE
с O
корпус B-COMPONENT
турбина B-SYSTEM
и O
равный O
по O
масса O
лопаточный B-COMPONENT
венец I-COMPONENT
с O
бандаж B-COMPONENT
. O
изобретение O
обеспечивать O
упрощение O
конструкция O
, O
снижение O
вес O
тна O
, O
повышение O
надежность O
при O
длительный O
работа O
тна O
на O
высокий O
скорость O
вращение O
и O
при O
высокий O
температура O
рабочий O
тело O
после O
газогенератор O
, O
устранение O
осевой O
сила O
, O
действовать O
на O
турбина O
. O

дросселирующий B-SYSTEM
клапан I-SYSTEM
включать O
кожух B-COMPONENT
, O
корпус B-COMPONENT
клапан I-COMPONENT
, O
подвижный O
разместить O
в O
кожух B-COMPONENT
для O
регулирование B-ATTRIBUTE
поток I-ATTRIBUTE
текучий I-ATTRIBUTE
среда I-ATTRIBUTE
, O
протекать O
от O
входной B-ATTRIBUTE
канал B-COMPONENT
для O
жидкий B-ATTRIBUTE
среда I-ATTRIBUTE
в O
выходной B-ATTRIBUTE
канал B-COMPONENT
для O
текучий B-ATTRIBUTE
среда I-ATTRIBUTE
клапан I-ATTRIBUTE
такой O
образ O
, O
что O
поток O
текучий O
среда O
расширяться O
и O
охлаждаться O
, O
и O
закручивать O
средство O
, O
который O
придавать O
закрутить O
движение O
текучий O
среда O
, O
протекать O
через O
выходной B-ATTRIBUTE
канал B-COMPONENT
для O
текучий B-ATTRIBUTE
среда I-ATTRIBUTE
. O
закручивать O
средство O
ориентировать O
так O
, O
что O
если O
клапан B-COMPONENT
полностью O
открыть O
, O
текучий O
среда O
закручиваться O
относительно O
продольный B-ATTRIBUTE
ось I-ATTRIBUTE
выходной B-ATTRIBUTE
канал B-COMPONENT
для O
текучий B-ATTRIBUTE
среда I-ATTRIBUTE
, O
заставлять O
тот O
самый O
капелька O
жидкость O
, O
который O
образоваться O
при O
расширение O
вдоль O
направление O
поток O
клапан B-COMPONENT
, O
закручиваться O
в O
направление O
к O
внешний O
периметр O
выходной B-ATTRIBUTE
канал B-COMPONENT
для O
текучий B-ATTRIBUTE
среда I-ATTRIBUTE
и O
коалесцировать O
. O
использование O
изобретение O
позволить O
повысить O
эффективность O
разделение O
жидкий O
и O
газообразный O
фаза O
. O
4 O
н O
. O
и O
11 O
з O
. O
п O
. O
ф O
- O
лы O
, O
8 O
ил O
. O
, O
1 O
табл O
. O

технический O
решение O
относиться O
к O
область O
электрический O
оборудование O
, O
а O
именно O
к O
осветительный O
прибор O
, O
и O
мочь O
быть O
использовать O
в O
качество O
потолочный O
светодиодный O
светильник O
, O
предназначить O
для O
использование O
в O
быт O
, O
офисный O
помещение O
и O
на O
производство O
. O
светодиодный B-SYSTEM
потолочный I-SYSTEM
светильник I-SYSTEM
содержать O
каркас B-COMPONENT
, O
образовать O
стальной O
корпус B-COMPONENT
с O
основание B-COMPONENT
и O
боковой B-COMPONENT
стенка I-COMPONENT
. O
с O
внутренний B-COMPONENT
сторона I-COMPONENT
основание B-COMPONENT
корпус B-COMPONENT
закрепить O
блок B-COMPONENT
питание I-COMPONENT
. O
к O
корпус B-COMPONENT
неразъемный O
прикрепить O
зеркальный O
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
, O
выполнить O
в O
вид O
металлический O
тонкостенный B-COMPONENT
пластина I-COMPONENT
из O
алюминий O
с O
повышенный O
теплопроводность O
, O
например O
, O
из O
аланод O
( O
анодировать O
алюминий O
) O
. O
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
состоять O
из O
два B-ATTRIBUTE
участок B-COMPONENT
. O
блок B-COMPONENT
питание I-COMPONENT
закрепить O
на O
основание B-COMPONENT
корпус B-COMPONENT
между O
участок B-COMPONENT
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
. O
на O
каждый O
участок B-COMPONENT
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
, O
по O
крайний O
мера O
, O
один B-ATTRIBUTE
боковой B-ATTRIBUTE
сторона B-COMPONENT
выполнить O
наклонный O
. O
на O
каждый O
сторона B-COMPONENT
участок B-COMPONENT
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
закрепить O
светодиодный B-COMPONENT
модуль I-COMPONENT
. O
противолежащий O
второй B-ATTRIBUTE
боковой B-ATTRIBUTE
сторона B-COMPONENT
каждый O
из O
участок B-COMPONENT
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
мочь O
быть O
выполнить O
наклонный O
и O
на O
она O
мочь O
быть O
закрепить O
светодиодный B-COMPONENT
модуль I-COMPONENT
. O
каждый O
светодиодный B-COMPONENT
модуль I-COMPONENT
представлять O
себя O
односторонний O
печатный B-COMPONENT
плата I-COMPONENT
в O
вид O
алюминиевый O
полоса B-COMPONENT
с O
разместить O
на O
она O
цепочка B-COMPONENT
светодиод I-COMPONENT
. O
световой B-COMPONENT
модуль I-COMPONENT
мочь O
быть O
соединить O
с O
теплоотводящий B-COMPONENT
отражатель I-COMPONENT
через O
теплоотводящий B-COMPONENT
гель I-COMPONENT
или O
посредством O
теплоотводящий B-COMPONENT
заклепка I-COMPONENT
. O
технический O
результат O
от O
использование O
весь O
существенный O
признак O
полезный O
модель O
заключаться O
в O
повышение O
коэффициент O
световой O
поток O
светильник O
. O

1 O
. O
горелка B-SYSTEM
для I-SYSTEM
газовый I-SYSTEM
печь I-SYSTEM
, O
содержать O
конусовидный B-COMPONENT
основание I-COMPONENT
( O
1 O
) O
с O
сопло B-COMPONENT
( O
2 O
) O
, O
распределитель B-COMPONENT
, O
установить O
на O
конусовидный B-COMPONENT
основание I-COMPONENT
( O
1 O
) O
, O
внешний B-COMPONENT
кольцевой I-COMPONENT
крышка I-COMPONENT
( O
5 O
) O
и O
внутренний B-COMPONENT
круглый I-COMPONENT
крышка I-COMPONENT
( O
6 O
) O
, O
где O
распределитель B-COMPONENT
содержать O
крестовидный O
нижний B-COMPONENT
часть I-COMPONENT
( O
3 O
) O
и O
верхний B-COMPONENT
часть I-COMPONENT
( O
4 O
) O
, O
состыковать O
с O
нижний B-COMPONENT
часть I-COMPONENT
( O
3 O
) O
; O
конусовидный B-COMPONENT
основание I-COMPONENT
( O
1 O
) O
содержать O
конусовидный B-COMPONENT
газосмесительный I-COMPONENT
камера I-COMPONENT
( O
13 O
) O
, O
газовод B-COMPONENT
( O
11 O
) O
, O
сообщаться O
с O
сопло B-COMPONENT
( O
2 O
) O
, O
и O
четыре B-ATTRIBUTE
симметрично O
расположить O
воздуховод B-COMPONENT
( O
12 O
) O
, O
один B-ATTRIBUTE
конец B-COMPONENT
который O
сообщаться O
с O
конусовидный B-COMPONENT
газосмесительный I-COMPONENT
камера I-COMPONENT
( O
13 O
) O
, O
отличаться O
тот O
, O
что O
нижний B-COMPONENT
часть I-COMPONENT
( O
3 O
) O
содержать O
два B-ATTRIBUTE
расширить B-COMPONENT
плечо I-COMPONENT
, O
на O
каждый O
из O
который O
выполнить O
выемка B-COMPONENT
( O
31 O
) O
глубина O
1 O
- O
1,5 O
мм O
, O
и O
овальный B-COMPONENT
выступ I-COMPONENT
( O
32 O
) O
, O
выполнить O
в O
ее O
центр B-COMPONENT
, O
причем O
в O
центр B-COMPONENT
овальный B-COMPONENT
выступ I-COMPONENT
( O
32 O
) O
выполнить O
инжекторный B-COMPONENT
канал I-COMPONENT
( O
33 O
) O
, O
и O
инжекторный B-COMPONENT
канал I-COMPONENT
( O
33 O
) O
сообщаться O
с O
конусовидный B-COMPONENT
газосмесительный I-COMPONENT
камера I-COMPONENT
( O
13 O
) O
; O
донный B-COMPONENT
сторона I-COMPONENT
верхний B-COMPONENT
часть I-COMPONENT
( O
4 O
) O
обеспечить O
два B-ATTRIBUTE
симметричный O
широкий B-COMPONENT
желоб I-COMPONENT
( O
41 O
) O
, O
центральный B-COMPONENT
газосмесительный I-COMPONENT
камера I-COMPONENT
( O
42 O
) O
, O
сообщаться O
с O
широкий B-COMPONENT
желоб I-COMPONENT
( O
41 O
) O
, O
и O
два B-ATTRIBUTE
симметричный O
узкий B-COMPONENT
желоб I-COMPONENT
( O
43 O
) O
с O
перегородка B-COMPONENT
в O
они O
; O
верхний B-COMPONENT
сторона I-COMPONENT
верхний B-COMPONENT
часть I-COMPONENT
( O
4 O
) O
обеспечить O
центральный B-COMPONENT
круглый I-COMPONENT
камера I-COMPONENT
( O
44 O
) O
и O
внешний B-COMPONENT
кольцевой I-COMPONENT
камера I-COMPONENT
( O
45 O
) O
, O
причем O
внешний B-COMPONENT
кольцевой I-COMPONENT
камера I-COMPONENT
( O
45 O
) O
содержать O
два B-ATTRIBUTE
симметрично O
расположить O
выходной B-COMPONENT
отверстие I-COMPONENT
( O
46 O
) O
для O
газ B-ATTRIBUTE
; O
один B-ATTRIBUTE
конец B-COMPONENT
каждый O
широкий B-COMPONENT
желоб I-COMPONENT
( O
41 O
) O
сообщаться O
с O
центральный B-COMPONENT
газосмесительный I-COMPONENT
камера I-COMPONENT
( O
42 O
) O
, O
а O
второй B-ATTRIBUTE
- O
с O
выходной B-COMPONENT
отверстие I-COMPONENT
( O
46 O
) O
; O
широкий B-COMPONENT
желоб I-COMPONENT
широкий O
узкий B-COMPONENT
желоб I-COMPONENT
; O
центральный B-COMPONENT
газосмесительный I-COMPONENT
камера I-COMPONENT
( O
42 O
) O
, O
широкий O
желоб O
( O
41 O
) O
, O
выходной B-COMPONENT
отверстие I-COMPONENT
( O
46 O
) O
и O
выемка B-COMPONENT
( O
31 O
) O
в O
расширить B-COMPONENT
плечо I-COMPONENT
крестовидный O
нижний B-COMPONENT
часть I-COMPONENT
составлять O
два O
главный O
г O

двигатель B-SYSTEM
внутренний I-SYSTEM
сгорание I-SYSTEM
содержать O
по O
малый O
мера O
один B-ATTRIBUTE
выпускной B-COMPONENT
клапан I-COMPONENT
для O
отвод O
отработать O
газ O
из O
по O
малый O
мера O
один B-ATTRIBUTE
камера B-COMPONENT
сгорание I-COMPONENT
, O
а O
также O
устройство B-COMPONENT
торможение I-COMPONENT
двигатель I-COMPONENT
с O
гидравлический B-COMPONENT
узел I-COMPONENT
управление I-COMPONENT
клапан I-COMPONENT
, O
с O
помощь O
который O
выпускной B-COMPONENT
клапан I-COMPONENT
при O
привести O
в O
действие O
устройство B-COMPONENT
торможение I-COMPONENT
двигатель I-COMPONENT
мочь O
удерживаться O
в O
промежуточный O
открытый O
положение O
. O
далее O
, O
двигатель B-SYSTEM
внутренний I-SYSTEM
сгорание I-SYSTEM
содержать O
гидравлический B-COMPONENT
механизм I-COMPONENT
регулировка I-COMPONENT
клапанный I-COMPONENT
зазор I-COMPONENT
для O
выпускной B-COMPONENT
клапан I-COMPONENT
и O
масляный B-COMPONENT
канал I-COMPONENT
, O
который O
для O
подвод B-ATTRIBUTE
масло I-ATTRIBUTE
в I-ATTRIBUTE
дополнительный I-ATTRIBUTE
гидравлический B-COMPONENT
узел I-COMPONENT
управление I-COMPONENT
клапан I-COMPONENT
выполнить O
между O
последний O
и O
механизм B-COMPONENT
регулировка I-COMPONENT
клапанный I-COMPONENT
зазор I-COMPONENT
и O
который O
для O
регулировка O
клапанный B-COMPONENT
зазор I-COMPONENT
выпускной I-COMPONENT
клапан I-COMPONENT
мочь O
запираться O
с O
помощь O
запирать B-COMPONENT
устройство I-COMPONENT
. O
такой O
выполнение O
обеспечить O
надежный B-ATTRIBUTE
и I-ATTRIBUTE
безопасный I-ATTRIBUTE
эксплуатация I-ATTRIBUTE
. O

дроссельный B-SYSTEM
рычаг I-SYSTEM
присоединить O
к O
корпус B-COMPONENT
дроссельный B-SYSTEM
рычаг I-SYSTEM
для O
определение O
ось B-COMPONENT
поворот I-COMPONENT
. O
ось B-COMPONENT
поворот I-COMPONENT
проходить O
перпендикулярно O
ось B-COMPONENT
руль I-COMPONENT
и O
расположить O
на O
расстояние O
от O
руль B-COMPONENT
. O
корпус B-COMPONENT
дроссельный B-SYSTEM
рычаг I-SYSTEM
выполнить O
с O
возможность B-ATTRIBUTE
вращение I-ATTRIBUTE
совместно O
с O
дроссельный B-SYSTEM
рычаг I-SYSTEM
вокруг O
руль B-COMPONENT
. O

изобретение O
относиться O
к O
область O
автомобильный O
транспорт O
, O
в O
частность O
к O
дисковый O
тормоз O
транспортный O
средство O
. O
дисковый B-SYSTEM
тормоз I-SYSTEM
содержать O
плавать B-COMPONENT
скоба I-COMPONENT
, O
тормозной B-COMPONENT
поршень I-COMPONENT
, O
приводить O
в O
действие O
посредством O
преобразующий B-ATTRIBUTE
движение B-COMPONENT
патрон I-COMPONENT
, O
задний B-ATTRIBUTE
часть I-ATTRIBUTE
который O
упираться O
в O
дно B-COMPONENT
гнездо I-COMPONENT
, O
выполнить O
в O
скоба B-COMPONENT
под O
этот O
патрон B-COMPONENT
, O
и O
включать O
в O
себя O
вал B-COMPONENT
управление I-COMPONENT
, O
проходить O
через O
дно B-COMPONENT
гнездо I-COMPONENT
. O
передний B-ATTRIBUTE
часть I-ATTRIBUTE
патрон B-COMPONENT
упираться O
в O
тормозной B-COMPONENT
поршень I-COMPONENT
. O
патрон B-COMPONENT
иметь O
толкатель B-COMPONENT
, O
снабдить O
диск B-COMPONENT
, O
взаимодействовать O
с O
диск B-COMPONENT
вал I-COMPONENT
управление I-COMPONENT
посредством O
шарик B-COMPONENT
, O
расположить O
между O
диск B-COMPONENT
с I-COMPONENT
возможность I-COMPONENT
качение I-COMPONENT
по I-COMPONENT
дорожка I-COMPONENT
, O
выполнить O
в O
вид O
наклонный B-ATTRIBUTE
поверхность B-COMPONENT
, O
для O
преобразование O
вращательный B-ATTRIBUTE
движение I-ATTRIBUTE
один O
диск B-COMPONENT
относительно O
другой O
в O
поступательный B-ATTRIBUTE
перемещение I-ATTRIBUTE
толкатель B-COMPONENT
. O
патрон B-COMPONENT
удерживаться O
в O
свой O
гнездо B-COMPONENT
от O
смещение O
обойма B-COMPONENT
, O
упругий B-ATTRIBUTE
прижать I-ATTRIBUTE
к O
стенка B-COMPONENT
гнездо I-COMPONENT
. O
толкатель B-COMPONENT
иметь O
продольный B-ATTRIBUTE
выступ B-COMPONENT
, O
входить O
в O
продольный B-ATTRIBUTE
паз B-COMPONENT
, O
выполнить O
в O
стенка B-COMPONENT
гнездо I-COMPONENT
, O
тот O
самый O
удерживать O
толкатель B-COMPONENT
от O
проворачивание O
с O
обеспечение O
свобода O
его O
поступательный B-ATTRIBUTE
перемещение B-COMPONENT
. O
достигаться O
упрощение O
изготовление O
скоба O
тормоз O
за O
счет O
уменьшение O
количество O
деталь O
в O
состав O
преобразующий O
движение O
патрон O
. O
5 O
з O
. O
п O
. O
ф O
- O
лы O
, O
6 O
ил O
. O

изобретение O
относиться O
к O
печь O
для O
обжиг O
твердый O
материал O
в O
порошкообразный O
или O
пылевидный O
форма O
, O
в O
который O
упомянуть O
материал O
обрабатываться O
в O
взвесить O
состояние O
в O
газ O
обработка O
. O
сущность O
изобретение O
: O
в O
печь O
обрабатываться O
твердый O
порошкообразный O
материал O
, O
транспортировать O
в O
кольцевой O
сечение O
большой O
диаметр O
пневматическ O
. O
печь B-SYSTEM
содержать O
футеровать O
корпус B-COMPONENT
, O
камера B-COMPONENT
ввод I-COMPONENT
газ I-COMPONENT
и O
разместить O
на O
свод O
печь O
концентричный O
камера O
ввод O
газ O
камерный B-COMPONENT
загрузочный I-COMPONENT
устройство I-COMPONENT
. O
камера B-COMPONENT
ввод I-COMPONENT
газ I-COMPONENT
установить O
на O
свод B-COMPONENT
печь I-COMPONENT
и O
представлять O
себя B-COMPONENT
камера I-COMPONENT
сгорание I-COMPONENT
. O
при O
это O
камера B-COMPONENT
загрузочный I-COMPONENT
устройство I-COMPONENT
выполнить O
кольцевой B-ATTRIBUTE
с I-ATTRIBUTE
вертикальный I-ATTRIBUTE
или I-ATTRIBUTE
образовать I-ATTRIBUTE
угол I-ATTRIBUTE
менее I-ATTRIBUTE
30 I-ATTRIBUTE
o I-ATTRIBUTE
к I-ATTRIBUTE
вертикаль I-ATTRIBUTE
ось I-ATTRIBUTE
, O
с O
закрыть O
верхний B-ATTRIBUTE
часть B-COMPONENT
с O
постоянный O
площадь O
поперечный O
сечение O
и O
с O
уменьшаться O
поперечный O
сечение O
в O
нижний O
часть O
, O
при O
это O
выходной B-ATTRIBUTE
отверстие I-ATTRIBUTE
нижний I-ATTRIBUTE
камера B-COMPONENT
выполнить O
кольцевой B-ATTRIBUTE
или I-ATTRIBUTE
в I-ATTRIBUTE
вид I-ATTRIBUTE
ряд I-ATTRIBUTE
отверстие I-ATTRIBUTE
по I-ATTRIBUTE
окружность I-ATTRIBUTE
, O
причем O
к O
верхний B-ATTRIBUTE
часть I-ATTRIBUTE
загрузочный B-COMPONENT
устройство I-COMPONENT
подсоединить O
радиальный O
, O
по O
малый O
мера O
, O
один B-ATTRIBUTE
трубопровод B-COMPONENT
для O
подвод O
газ O
. O
7 O
з O
. O
п O
. O
ф O
- O
лы O
, O
3 O
ил O
. O

ветровый B-SYSTEM
турбина I-SYSTEM
выполнить O
с O
, O
по O
малый O
мера O
, O
один B-ATTRIBUTE
лопатка B-COMPONENT
ротор I-COMPONENT
, O
втулка B-COMPONENT
( O
12 O
) O
, O
корпус B-COMPONENT
редуктор I-COMPONENT
( O
18 O
) O
и O
редуктор B-COMPONENT
( O
32 O
) O
внутри O
он O
, O
корпус B-COMPONENT
генератор I-COMPONENT
( O
20 O
) O
и O
генератор B-COMPONENT
( O
34 O
) O
внутри O
он O
, O
опора B-COMPONENT
головной I-COMPONENT
элемент I-COMPONENT
( O
22 O
) O
, O
башня B-COMPONENT
и O
опора B-COMPONENT
